,0
0,0.0
1,0.0
2,0.3987469243719243
3,0.200593671679198
4,0.06366071428571428
5,0.9958333333333332
6,0.0
7,0.9118055555555555
8,0.0
9,0.0
10,0.9625
11,1.0
12,0.90625
13,0.0
14,0.9625
15,1.0
16,0.9863636363636363
17,0.0
18,0.0
19,0.0
20,0.0
21,1.0
22,0.2894047619047619
23,1.0
24,0.7375
25,1.0
26,1.0
27,0.0
28,1.0
29,0.22554563492063492
30,1.0
31,0.0
32,0.0
33,0.975
34,0.3011904761904762
35,0.0
36,0.325
37,0.0
38,0.975
39,0.9199061355311354
40,0.0
41,0.09895833333333333
42,0.2875
43,0.0
44,1.0
45,0.9739130434782609
46,1.0
47,0.0
48,0.0
49,0.0
50,0.1125
51,0.975
52,1.0
53,0.0
54,0.990251572327044
55,0.9229166666666666
56,1.0
57,0.0
58,0.0
59,0.13151515151515153
60,0.0
61,1.0
62,0.0
63,1.0
64,0.0
65,1.0
66,0.75
67,0.0
68,1.0
69,0.0
70,0.0
71,1.0
72,1.0
73,1.0
74,1.0
75,0.9852743271221531
76,0.0
77,0.0125
78,0.0
79,0.9507640050167223
80,0.0035714285714285713
81,0.0125
82,0.00625
83,0.0
84,0.0008928571428571428
85,0.0
86,0.0
87,1.0
88,0.0
89,0.2625
90,0.0
91,0.0
92,0.0004807692307692308
93,0.13200757575757577
94,0.0
95,0.0
96,0.24100243506493504
97,1.0
98,0.0375
99,1.0
100,0.986413043478261
101,1.0
102,0.0
103,0.0
104,0.20886376254894054
105,1.0
106,0.0
107,0.0
108,1.0
109,0.0
110,1.0
111,0.16875
112,0.9375
113,0.0
114,0.0
115,0.3019764610389611
116,0.11458333333333333
117,1.0
118,1.0
119,1.0
120,1.0
121,0.4625
122,0.025
123,0.025
124,1.0
125,0.9974902362130621
126,1.0
127,1.0
128,0.095
129,0.0125
130,0.6073363095238093
131,0.0
132,0.07678571428571429
133,0.0
134,0.026250000000000002
135,0.0
136,0.0
137,0.0
138,0.0
139,1.0
140,0.13825757575757575
141,0.025
142,0.06428571428571428
143,0.9985849056603774
144,0.9110849056603773
145,0.7687499999999999
146,0.0
147,1.0
148,0.13798076923076924
149,0.13625
150,1.0
151,0.2772916666666666
152,0.9857736013986015
153,1.0
154,1.0
155,0.02554563492063492
156,0.7875
157,0.20708333333333334
158,0.0375
159,0.0
160,0.6229166666666667
161,1.0
162,0.03403108465608466
163,0.02857142857142857
164,1.0
165,0.952751572327044
166,1.0
167,0.0
168,1.0
169,0.3625
170,0.0125
171,0.0
172,0.9625
173,0.0
174,1.0
175,0.0
176,0.18912037037037038
177,1.0
178,0.975
179,9.92063492063492e-05
180,1.0
181,0.0125
182,0.0125
183,0.9625
184,0.10555555555555558
185,0.0
186,0.7125
187,0.984375
188,0.17916666666666667
189,0.9993055555555556
190,0.0
191,0.0
192,1.0
193,1.0
194,1.0
195,0.0
196,0.0
197,1.0
198,1.0
199,0.9974999999999999
200,0.0
201,1.0
202,0.21273809523809523
203,0.04375
204,0.004166666666666667
205,1.0
206,1.0
207,0.975
208,0.0
209,0.0
210,1.0
211,0.0
212,1.0
213,1.0
214,1.0
215,0.0
216,0.025
217,0.25009920634920635
218,0.40041666666666664
219,0.0
220,1.0
221,1.0
222,0.9875
223,0.0
224,0.0
225,0.9565362945492663
226,0.0
227,0.1015625
228,0.9359375
229,1.0
230,1.0
231,0.0
232,0.9865384615384615
233,0.0
234,1.0
235,1.0
236,0.1375
237,1.0
238,0.9125
239,0.996875
240,0.0125
241,0.075
242,0.0
243,0.672021121993948
244,1.0
245,1.0
246,1.0
247,0.20886376254894054
248,0.0
249,0.2449113612836439
250,0.0
251,0.9625
252,0.025
253,1.0
254,1.0
255,0.0
256,0.0059375
257,0.95
258,0.0
259,0.0
260,0.9875
261,0.9875
262,1.0
263,0.0
264,1.0
265,0.145215512632792
266,1.0
267,0.0
268,0.0
269,0.0
270,1.0
271,1.0
272,1.0
273,0.08247023809523808
274,0.0
275,0.6613988095238095
276,0.9927083333333332
277,0.0
278,1.0
279,0.0125
280,0.9875
281,0.713125
282,1.0
283,0.9860849056603774
284,0.0
285,0.025
286,0.925
287,1.0
288,0.0
289,0.9974999999999999
290,1.0
291,0.0007575757575757576
292,0.0
293,1.0
294,0.058272783251231516
295,0.9685267857142857
296,0.9625
297,0.0
298,0.975
299,0.051086956521739134
300,1.0
301,1.0
302,1.0
303,1.0
304,0.7785267857142855
305,0.0
306,0.0
307,0.0
308,1.0
309,1.0
310,0.05
311,0.8125
312,0.013660714285714286
313,0.25
314,1.0
315,0.0
316,0.4125
317,0.19375
318,0.0
319,0.999715909090909
320,1.0
321,0.0
322,0.0
323,0.0
324,0.0
325,1.0
326,0.0
327,0.075
328,0.0375
329,0.0
330,1.0
331,1.0
332,0.019791666666666666
333,1.0
334,0.0125
335,1.0
336,0.0
337,0.8151041666666667
338,0.0
339,0.1
340,1.0
341,0.0
342,0.04703733766233766
343,0.996875
344,0.0
345,0.0375
346,0.1875
347,0.0125
348,0.9875
349,0.825
350,0.7375
351,0.0
352,0.125
353,0.0
354,0.0
355,0.0
356,0.0
357,1.0
358,0.9909460167714885
359,1.0
360,0.4116071428571429
361,1.0
362,0.0
363,0.0
364,0.8177083333333333
365,0.775
366,0.0
367,0.012701612903225806
368,1.0
369,0.0
370,0.0
371,0.0
372,1.0
373,0.39931547619047614
374,0.0
375,0.08912037037037038
376,0.0
377,0.68125
378,0.0625
379,1.0
380,0.5516666666666667
381,0.0
382,1.0
383,0.05
384,0.9034722222222221
385,0.975
386,1.0
387,1.0
388,0.0
389,0.02509920634920635
390,0.10500000000000001
391,0.605
392,0.0
393,0.0
394,1.0
395,0.0625
396,0.47678571428571426
397,1.0
398,0.0
399,0.9970224056603774
400,0.4966666666666667
401,0.02509920634920635
402,0.32135416666666666
403,0.0
404,0.0
405,0.6120833333333333
406,0.02608695652173913
407,0.03749999999999999
408,0.0
409,0.0
410,0.0
411,0.0
412,0.04895833333333334
413,1.0
414,1.0
415,0.0
416,0.028125
417,0.1125
418,0.7788825757575758
419,1.0
420,1.0
421,0.0
422,0.0
423,0.0
424,0.7583333333333333
425,1.0
426,1.0
427,1.0
428,0.0
429,1.0
430,0.0
431,1.0
432,0.0
433,0.9120192307692306
434,1.0
435,0.075
436,0.0125
437,0.0625
438,1.0
439,1.0
440,0.6120833333333333
441,1.0
442,1.0
443,0.0
444,0.0125
445,0.996875
446,1.0
447,0.7825801282051282
448,0.8734375
449,1.0
450,0.0
451,0.975
452,0.1
453,1.0
454,0.0
455,0.1417857142857143
456,1.0
457,0.15162037037037038
458,0.0
459,0.7875
460,0.9625
461,1.0
462,1.0
463,0.0
464,1.0
465,1.0
466,1.0
467,1.0
468,1.0
469,0.8125
470,1.0
471,0.0125
472,0.0
473,0.9987543706293707
474,0.0740909090909091
