,0
0,0.024845369066263612
1,0.07664336315488506
2,0.19954017989279615
3,0.303906368357771
4,0.11589000829000642
5,0.9689595119512191
6,0.029044118515713153
7,0.9002421055256036
8,0.024845369066263612
9,0.029044118515713153
10,0.9689595119512191
11,0.9502873377305042
12,0.9072367839888521
13,0.030358466545591295
14,0.9448111315663397
15,0.9699511520138285
16,0.8732727187894622
17,0.03285030342278753
18,0.026408760480275534
19,0.024845369066263612
20,0.024845369066263612
21,0.9699511520138285
22,0.5063484018911831
23,0.9689595119512191
24,0.09789155743348725
25,0.9689595119512191
26,0.9689595119512191
27,0.028202825130302145
28,0.9689595119512191
29,0.07972115232600764
30,0.9699511520138285
31,0.028202825130302145
32,0.024845369066263612
33,0.8957835358829845
34,0.4733674149912379
35,0.029044118515713153
36,0.06486492659989182
37,0.029044118515713153
38,0.9649162019055186
39,0.8794703581511762
40,0.045409618067032
41,0.03285030342278753
42,0.05464988802031143
43,0.03285030342278753
44,0.9689595119512191
45,0.9287983646095083
46,0.9699511520138285
47,0.028202825130302145
48,0.03285030342278753
49,0.024845369066263612
50,0.0578628630734783
51,0.829182538434094
52,0.950739870061955
53,0.024845369066263612
54,0.990887519651529
55,0.9689595119512191
56,0.9699511520138285
57,0.02868508630433761
58,0.02677345225213136
59,0.23042260062088255
60,0.024845369066263612
61,0.9689595119512191
62,0.024845369066263612
63,0.9699511520138285
64,0.030358466545591295
65,0.9699511520138285
66,0.740790614865826
67,0.03970182068935773
68,0.9699511520138285
69,0.029044118515713153
70,0.0330020954260303
71,0.9463694214948665
72,0.9689595119512191
73,0.9699511520138285
74,0.9713672063229014
75,0.8871010947558843
76,0.0330020954260303
77,0.03153847327902915
78,0.02466601353201009
79,0.9068382652596431
80,0.02466601353201009
81,0.02466601353201009
82,0.029044118515713153
83,0.028202825130302145
84,0.03285030342278753
85,0.027519400506701628
86,0.024845369066263612
87,0.9699511520138285
88,0.024845369066263612
89,0.1157654864521956
90,0.024845369066263612
91,0.024845369066263612
92,0.0394277066960082
93,0.12409501320341372
94,0.028365338473351265
95,0.03200901003737653
96,0.1746131149889419
97,0.9699511520138285
98,0.03057763687853876
99,0.9699511520138285
100,0.9222296558087858
101,0.9689595119512191
102,-0.020387703016963306
103,0.030358466545591295
104,0.21821579004849384
105,0.9713672063229014
106,0.028202825130302145
107,0.0959496611713359
108,0.9689595119512191
109,0.028202825130302145
110,0.9699511520138285
111,0.22299061685625457
112,0.9277640741863005
113,0.024683208003398925
114,0.024845369066263612
115,0.3517698423517241
116,0.03285030342278753
117,0.8654962006551882
118,0.9699511520138285
119,0.941856725014015
120,0.9699511520138285
121,0.6953736512977523
122,0.024845369066263612
123,0.06770112435690485
124,0.9689595119512191
125,0.9368473427745878
126,0.9699511520138285
127,0.9699511520138285
128,0.029679686503229406
129,0.0934201630322893
130,0.5305468659092
131,0.02499243929025534
132,0.1757872293237945
133,0.02499243929025534
134,0.0772142143743642
135,0.024845369066263612
136,0.03200901003737653
137,0.03801301958821006
138,0.018978498369739076
139,0.9699511520138285
140,0.0776521181429184
141,0.17550314946059678
142,0.03200901003737653
143,0.9448111315663397
144,0.9448111315663397
145,0.8605040706214548
146,0.030358466545591295
147,0.9621810316615292
148,0.0758237061321891
149,0.07676929716604029
150,0.9699511520138285
151,0.25372064915132125
152,0.8729369891993382
153,0.9689595119512191
154,0.9699511520138285
155,0.06543031540579604
156,0.8127943807321758
157,0.24913450865647285
158,0.2141820543470238
159,0.028202825130302145
160,0.736193051426159
161,0.9699511520138285
162,0.10538688306663295
163,0.08714738106743565
164,0.9689595119512191
165,0.9277640741863005
166,0.9689595119512191
167,0.029679686503229406
168,0.9699511520138285
169,0.2256549132367969
170,0.03285030342278753
171,0.028202825130302145
172,0.9116064664947904
173,0.028202825130302145
174,0.9699511520138285
175,0.02499243929025534
176,0.09434922967000141
177,0.9699511520138285
178,0.9524096174302092
179,0.03285030342278753
180,0.9689595119512191
181,0.04466963287681508
182,0.03416465145266567
183,0.9511906388832918
184,0.13896676326949559
185,0.02499243929025534
186,0.7548973411598638
187,0.9689595119512191
188,0.07026671804025379
189,0.9448111315663397
190,0.029044118515713153
191,0.02499243929025534
192,0.9689595119512191
193,0.9699511520138285
194,0.9689595119512191
195,0.03285030342278753
196,0.02499243929025534
197,0.9689595119512191
198,0.9613679335760175
199,0.9699511520138285
200,0.024845369066263612
201,0.9689595119512191
202,0.18665044499258437
203,0.030358466545591295
204,0.029044118515713153
205,0.9699511520138285
206,0.9689595119512191
207,0.9562475504144337
208,0.02926328884866062
209,0.024845369066263612
210,0.9448111315663397
211,0.02480150122713011
212,0.9699511520138285
213,0.9430493277431057
214,0.9699511520138285
215,0.028202825130302145
216,0.04402493059682392
217,0.07672231215169983
218,0.5484736077704109
219,0.02677345225213136
220,0.9379388087783772
221,0.9689595119512191
222,0.8810819496993091
223,0.03735556854861512
224,0.030358466545591295
225,0.9448111315663397
226,0.029044118515713153
227,0.06314478778397994
228,0.9843449614017169
229,0.9689595119512191
230,0.9689595119512191
231,0.024845369066263612
232,0.9267685864020331
233,0.024845369066263612
234,0.9524422643147209
235,0.9689595119512191
236,0.04524843047586232
237,0.9699511520138285
238,0.8174980772820682
239,0.9699511520138285
240,0.029044118515713153
241,0.07734591553363991
242,0.028023469596048636
243,0.8871010947558843
244,0.9699511520138285
245,0.9699511520138285
246,0.9699511520138285
247,0.21821579004849384
248,0.030358466545591295
249,0.03416465145266567
250,0.028202825130302145
251,0.9292069372904563
252,0.06211820798888077
253,0.9765774328989536
254,0.9094467602481369
255,0.024845369066263612
256,0.040749263324886965
257,0.9689595119512191
258,0.02499243929025534
259,0.024845369066263612
260,0.9464008956831805
261,0.9282556471947786
262,0.9699511520138285
263,0.030358466545591295
264,0.9689595119512191
265,0.2034770866319612
266,0.9699511520138285
267,0.024845369066263612
268,0.024845369066263612
269,0.028202825130302145
270,0.9689595119512191
271,0.9699511520138285
272,0.9689595119512191
273,0.11987312802124485
274,0.029044118515713153
275,0.6672733606173384
276,0.9689595119512191
277,0.024845369066263612
278,0.9485651824373428
279,0.03285030342278753
280,0.9464008956831805
281,0.7144969620686399
282,0.9699511520138285
283,0.9448111315663397
284,0.024845369066263612
285,0.033408585925294026
286,0.8554037095156333
287,0.9689595119512191
288,0.03057763687853876
289,0.9773164096794394
290,0.9689595119512191
291,0.0409555903336386
292,0.029679686503229406
293,0.9699511520138285
294,0.05091700293690981
295,0.9524422643147209
296,0.9689595119512191
297,0.02499243929025534
298,0.9474773444484744
299,0.03285030342278753
300,0.9689595119512191
301,0.9689595119512191
302,0.8854858827091701
303,0.9689595119512191
304,0.9699511520138285
305,0.02499243929025534
306,0.029044118515713153
307,0.030358466545591295
308,0.9689595119512191
309,0.9699511520138285
310,0.18547248338293912
311,0.8119872199115528
312,0.06631802115437925
313,0.32821774908461276
314,0.9689595119512191
315,0.029044118515713153
316,0.46358049358269976
317,0.3798682731730257
318,0.029679686503229406
319,0.9248756341916766
320,0.9699511520138285
321,0.0330020954260303
322,0.03285030342278753
323,0.024845369066263612
324,0.029044118515713153
325,0.9699511520138285
326,0.02677345225213136
327,0.03801301958821006
328,-0.0015092484476175272
329,0.030358466545591295
330,0.9459495453198771
331,0.9689595119512191
332,0.03285030342278753
333,0.9699511520138285
334,0.029044118515713153
335,0.9699511520138285
336,0.04872765959267703
337,0.777521076607469
338,0.030358466545591295
339,0.06314478778397994
340,0.9689595119512191
341,0.029044118515713153
342,0.11344099377488363
343,0.9699511520138285
344,0.029044118515713153
345,0.029044118515713153
346,0.16904516551394894
347,0.028202825130302145
348,0.9689595119512191
349,0.9689595119512191
350,0.8771446933158571
351,0.028365338473351265
352,0.0928192885937845
353,0.02499243929025534
354,0.02677345225213136
355,0.04147656751694988
356,0.03416465145266567
357,0.9165482927899613
358,0.9321735634304164
359,0.9689595119512191
360,0.4831092537785337
361,0.9689595119512191
362,0.029044118515713153
363,0.024845369066263612
364,0.7065658239236015
365,0.6259783743601977
366,0.028202825130302145
367,0.03416465145266567
368,0.8931014702192086
369,0.02499243929025534
370,0.029044118515713153
371,0.029044118515713153
372,0.9699511520138285
373,0.029044118515713153
374,0.03200901003737653
375,0.0975763321818358
376,0.028202825130302145
377,0.45884187496091533
378,0.04070640678300726
379,0.9490671085653153
380,0.5195693984045496
381,0.03970182068935773
382,0.9689595119512191
383,0.04441005855486127
384,0.8813677866924493
385,0.9563283846174937
386,0.9699511520138285
387,0.9689595119512191
388,0.02677345225213136
389,0.05940598120661025
390,0.1714215156860632
391,0.8012578108946655
392,0.024845369066263612
393,0.027519400506701628
394,0.9699511520138285
395,0.10242226618330123
396,0.28535546087249763
397,0.9474773444484744
398,0.029044118515713153
399,0.9408932153307019
400,0.47462346780514003
401,0.03285030342278753
402,0.2714571914246298
403,0.0330020954260303
404,0.02499243929025534
405,0.3268079508952952
406,0.03285030342278753
407,0.029044118515713153
408,0.027519400506701628
409,0.024845369066263612
410,0.024845369066263612
411,0.05903763874552243
412,0.03416465145266567
413,0.9689595119512191
414,0.9689595119512191
415,0.028308405505979573
416,0.030358466545591295
417,0.1917214192059116
418,0.6581401509321577
419,0.9689595119512191
420,0.9689595119512191
421,0.061237382705164774
422,0.03801301958821006
423,0.024845369066263612
424,0.792312263258624
425,0.9689595119512191
426,0.9689595119512191
427,0.9699511520138285
428,0.029044118515713153
429,0.9699511520138285
430,0.04466963287681508
431,0.9713672063229014
432,0.024845369066263612
433,0.9435594282128367
434,0.9699511520138285
435,0.028202825130302145
436,0.03200901003737653
437,0.03285030342278753
438,0.943717463884628
439,0.9689595119512191
440,0.3268079508952952
441,0.9689595119512191
442,0.9689595119512191
443,0.024845369066263612
444,0.03093599402192835
445,0.9689595119512191
446,0.9689595119512191
447,0.9331371344415327
448,0.9187596068924693
449,0.9524422643147209
450,0.024845369066263612
451,0.9094467602481369
452,0.029044118515713153
453,0.9689595119512191
454,0.028202825130302145
455,0.13598727337753988
456,0.9699511520138285
457,0.08802961268122987
458,0.024845369066263612
459,0.9408932153307019
460,0.9689595119512191
461,0.9699511520138285
462,0.9649162019055186
463,0.02677345225213136
464,0.9689595119512191
465,0.9699511520138285
466,0.9621810316615292
467,0.9464008956831805
468,0.9699511520138285
469,0.7914877648164912
470,0.9689595119512191
471,0.03285030342278753
472,0.024845369066263612
473,0.9248756341916766
474,0.09442316915032599
475,0.029044118515713153
476,0.10572241617852769
477,0.029044118515713153
478,0.0330020954260303
479,0.024845369066263612
480,0.03416465145266567
481,0.03285030342278753
482,0.02480150122713011
483,0.1501652534716952
484,0.024845369066263612
485,0.9165482927899613
486,0.029044118515713153
487,0.02499243929025534
488,0.13012908304175203
489,0.02499243929025534
490,0.9268756276705077
491,0.9699511520138285
492,0.3694429299199672
493,0.9689595119512191
494,0.9699511520138285
495,0.024845369066263612
496,0.9699511520138285
497,0.07980172390559485
498,0.028365338473351265
499,0.030876856570740175
500,0.028202825130302145
501,0.9699511520138285
502,0.02926328884866062
503,0.029044118515713153
504,0.9699511520138285
505,0.04220674122854111
506,0.028344667891298338
507,0.5267358057982497
508,0.952953550612639
509,0.03822792149362116
510,0.06891985778025865
511,0.03801301958821006
512,0.028202825130302145
513,0.02480150122713011
514,0.04466345990034961
515,0.02926328884866062
516,0.9474773444484744
517,0.9699511520138285
518,0.030876856570740175
519,0.8871010947558843
520,0.9448111315663397
521,0.03416465145266567
522,0.02677345225213136
523,0.9713672063229014
524,0.03285030342278753
525,0.9689595119512191
526,0.029044118515713153
527,0.9699511520138285
528,0.03200901003737653
529,0.024845369066263612
530,0.10538688306663295
531,0.9699511520138285
532,0.028202825130302145
533,0.9689595119512191
534,0.03970182068935773
535,0.9258406480914878
536,0.02499243929025534
537,0.9689595119512191
538,0.9699511520138285
539,0.9699511520138285
540,0.1938067952675534
541,0.5990756913000105
542,0.029044118515713153
543,0.9444340187750789
544,0.9435594282128367
545,0.024845369066263612
546,0.9689595119512191
547,0.03627361290907361
548,0.9713672063229014
549,0.9699511520138285
550,0.03285030342278753
551,0.9699511520138285
552,0.0330020954260303
553,0.028202825130302145
554,0.03285030342278753
555,0.9699511520138285
556,0.9689595119512191
557,0.030358466545591295
558,0.029044118515713153
559,0.027519400506701628
560,0.9474773444484744
561,0.028344667891298338
562,0.09401026384025517
563,0.024845369066263612
564,0.029044118515713153
565,0.03416465145266567
566,0.02926328884866062
567,0.1746131149889419
568,0.9408932153307019
569,0.028202825130302145
570,0.029044118515713153
571,0.05467189949370471
572,0.024845369066263612
573,0.03285030342278753
574,0.9869696034158912
575,0.9540320284315618
576,0.9970702190922933
577,0.030876856570740175
578,0.9503848877218345
579,0.03416465145266567
580,0.9699511520138285
581,0.9508198533133684
582,0.9699511520138285
583,0.9689595119512191
584,0.9689595119512191
585,0.39743723965896377
586,0.03200901003737653
587,0.027519400506701628
588,0.973356591957969
589,0.9464008956831805
590,0.9699511520138285
591,0.9699511520138285
592,0.32518241933671005
593,0.9699511520138285
594,0.028023469596048636
595,0.024845369066263612
596,0.9699511520138285
597,0.7606525970099813
598,0.02466601353201009
599,0.65423234380384
600,0.030358466545591295
601,0.024845369066263612
602,0.9699511520138285
603,0.9474197763101943
604,0.03200901003737653
605,0.02499243929025534
606,0.024845369066263612
607,0.9448111315663397
608,0.030358466545591295
609,0.029044118515713153
610,0.06543031540579604
611,0.9689595119512191
612,0.03200901003737653
613,0.029044118515713153
614,0.03285030342278753
615,0.0330020954260303
616,0.9699511520138285
617,0.03285030342278753
618,0.17949716909273813
619,0.1648259421071879
620,0.8778331093622863
621,0.9713672063229014
622,0.06580456490991335
623,0.1037968492870575
624,0.029044118515713153
625,0.9248756341916766
626,0.024845369066263612
627,0.029044118515713153
628,0.14074030340794513
629,0.03285030342278753
630,0.06049142976488481
631,0.024845369066263612
632,0.9689595119512191
633,0.17500183837479372
634,0.025698257860336377
635,0.9485243480790831
636,0.9699511520138285
637,0.09029400239793382
638,0.03285030342278753
639,0.5485992493311366
640,0.9689595119512191
641,0.599166626847779
642,0.9699511520138285
643,0.029044118515713153
644,0.6884611813585848
645,0.03416465145266567
646,0.028202825130302145
647,0.05133204493007932
648,0.029044118515713153
649,0.9490095404270351
650,0.029044118515713153
651,0.9240192250123638
652,0.9689595119512191
653,0.9699511520138285
654,0.5626191274892001
655,0.02926328884866062
656,0.029679686503229406
657,0.9689595119512191
658,0.5830176102657209
659,0.024845369066263612
660,0.029044118515713153
661,0.1108912138144683
662,0.12122030239281203
663,0.030358466545591295
664,0.03200901003737653
665,0.03416465145266567
666,0.03285030342278753
667,0.0330020954260303
668,0.9449268223034811
669,0.9689595119512191
670,0.0330020954260303
671,0.02926328884866062
672,0.17897298303556566
673,0.02499243929025534
674,0.03200901003737653
675,0.9699511520138285
676,0.9459495453198771
677,0.9540320284315618
678,0.029044118515713153
679,0.9474773444484744
680,0.043436171214984644
681,0.9448111315663397
682,0.8713065310213769
683,0.024845369066263612
684,0.02499243929025534
685,0.9699511520138285
686,0.024845369066263612
687,0.9459495453198771
688,0.05133204493007932
689,0.9689595119512191
690,0.024845369066263612
691,0.03285030342278753
692,0.2259506917819673
693,0.9689595119512191
694,0.029044118515713153
695,0.029044118515713153
696,0.05049075154466832
697,0.024845369066263612
698,0.9699511520138285
699,0.03624206987168324
700,0.07759624652038315
701,0.029044118515713153
702,0.024845369066263612
703,0.9699511520138285
704,0.9689595119512191
705,0.9689595119512191
706,0.08994446862441487
707,0.02466601353201009
708,0.9699511520138285
709,0.9699511520138285
710,0.08174844413054287
711,0.9699511520138285
712,0.027519400506701628
713,0.9699511520138285
714,0.9689595119512191
715,0.9689595119512191
716,0.024845369066263612
717,0.024845369066263612
718,0.029044118515713153
719,0.03285030342278753
720,0.029044118515713153
721,0.11325850537085855
722,0.31557275719616756
723,0.02499243929025534
724,0.029679686503229406
725,0.9699511520138285
726,0.02297545158218236
727,0.0889475240975189
728,0.028365338473351265
729,0.029679686503229406
730,0.9699511520138285
731,0.9408932153307019
732,0.5163678788560583
733,0.9699511520138285
734,0.9689595119512191
735,0.9689595119512191
736,0.8955200965648998
737,0.08443602707053277
738,0.03057763687853876
739,0.03416465145266567
740,0.952953550612639
741,0.9689595119512191
742,0.9262177608827485
743,0.9689595119512191
744,0.029044118515713153
745,0.9508198533133684
746,0.024845369066263612
747,0.9689595119512191
748,0.9431823154215759
749,0.029044118515713153
750,0.024845369066263612
751,0.9699511520138285
752,0.03416465145266567
753,0.9699511520138285
754,0.4373202537739737
755,0.03285030342278753
756,0.7355487494969644
757,0.9699511520138285
758,0.035714995496592274
759,0.9689595119512191
760,0.7735159636012089
761,0.9699511520138285
762,0.8654962006551882
763,0.6311482524545703
764,0.027519400506701628
765,0.1357403186842301
766,0.028202825130302145
767,0.03285030342278753
768,0.9689595119512191
769,0.9186490796151537
770,0.9408932153307019
771,0.9699511520138285
772,0.15589200503457337
773,0.02480150122713011
774,0.9713672063229014
775,0.9448111315663397
776,0.9699511520138285
777,0.4548147069642231
778,0.9699511520138285
779,0.9699511520138285
780,0.030898370010950436
781,0.9689595119512191
782,0.9699511520138285
783,0.024845369066263612
784,0.9699511520138285
785,0.9699511520138285
786,0.029044118515713153
787,0.9699511520138285
788,0.09061552137152956
789,0.9464008956831805
790,0.02480150122713011
791,0.024845369066263612
792,0.9699511520138285
793,0.02926328884866062
794,0.9699511520138285
795,0.10346093583556203
796,0.09068417391629847
797,0.9490671085653153
798,0.2174506996737955
799,0.028365338473351265
800,0.029044118515713153
801,0.9444340187750789
802,0.10498044637680286
803,0.9637707957783701
804,0.9699511520138285
805,0.8172302869139267
806,0.028365338473351265
807,0.9699511520138285
808,0.12999420260128985
809,0.028202825130302145
810,0.9699511520138285
811,0.9689595119512191
812,0.46502997374123
813,0.9689595119512191
814,0.9165482927899613
815,0.9689595119512191
816,0.3629885619651363
817,0.03200901003737653
818,0.49589795470376025
819,0.030358466545591295
820,0.08471753440839043
821,0.029044118515713153
822,0.029044118515713153
823,0.9689595119512191
824,0.028202825130302145
825,0.029044118515713153
826,0.9689595119512191
827,0.028202825130302145
828,0.0565683900636886
829,0.03062265043992565
830,0.029044118515713153
831,0.024845369066263612
832,0.03416465145266567
833,0.9689595119512191
834,0.9448111315663397
835,0.9699511520138285
836,0.8713201462475335
837,0.028202825130302145
838,0.9699511520138285
839,0.35724151589472847
840,0.8931014702192086
841,0.9524422643147209
842,0.02466601353201009
843,0.9694839159724981
844,0.9689595119512191
845,0.9448111315663397
846,0.41970541366963504
847,0.9689595119512191
848,0.9699511520138285
849,0.03801301958821006
850,0.09120098442258563
851,0.030876856570740175
852,0.9164590443822621
853,0.8858935577208396
854,0.32425754486954794
855,0.9699511520138285
856,0.03285030342278753
857,0.024845369066263612
858,0.024845369066263612
859,0.07364033705572261
860,0.029679686503229406
861,0.05940598120661025
862,0.04486057093994031
863,0.9490671085653153
864,0.029044118515713153
865,0.8909618387173354
866,0.03200901003737653
867,0.9699511520138285
868,0.9689595119512191
869,0.9699511520138285
870,0.030358466545591295
871,0.9689595119512191
872,0.03468717069544306
873,0.029044118515713153
874,0.03416465145266567
875,0.9408932153307019
876,0.030358466545591295
877,0.02926328884866062
878,0.9689595119512191
879,0.04397724477635087
880,0.0330020954260303
881,0.028202825130302145
882,0.9699511520138285
883,0.9689595119512191
884,0.024845369066263612
885,0.11194317473694286
886,0.0515149851730802
887,0.9689595119512191
888,0.9689595119512191
889,0.9502872803077683
890,0.024845369066263612
891,0.303906368357771
892,0.029679686503229406
893,0.024845369066263612
894,0.21821579004849384
895,0.9699511520138285
896,0.045115144286398665
897,0.9699511520138285
898,0.4474389846406667
899,0.023411018106841895
900,0.9689595119512191
901,0.9699511520138285
902,0.10358004577696563
903,0.029044118515713153
904,0.19954017989279615
905,0.973356591957969
906,0.9699511520138285
907,0.07536695039026771
908,0.03285030342278753
909,0.990887519651529
910,0.9699511520138285
911,0.9699511520138285
912,0.029044118515713153
913,0.9466066782246825
914,0.14053938193021326
915,0.9699511520138285
916,0.029044118515713153
917,0.10458714285812207
918,0.9524422643147209
919,0.9699511520138285
920,0.28535546087249763
921,0.08285225244242723
922,0.028365338473351265
923,0.02926328884866062
924,0.03173966339636144
925,0.9699511520138285
926,0.9699511520138285
927,0.9502873377305042
928,0.9471002316572137
929,0.9699511520138285
930,0.07119939719446247
931,0.941856725014015
932,0.9689595119512191
933,0.024845369066263612
934,0.024845369066263612
935,0.03285030342278753
936,0.9689595119512191
937,0.9699511520138285
938,0.03200901003737653
939,0.029679686503229406
940,0.030898370010950436
941,0.9699511520138285
942,0.9448111315663397
943,0.9464008956831805
944,0.02499243929025534
945,0.03285030342278753
946,0.04683063175104241
947,0.03285030342278753
948,0.030898370010950436
949,0.041612181102139746
950,0.029044118515713153
951,0.9689595119512191
952,0.9699511520138285
953,0.11392966808335166
954,0.9689595119512191
955,0.030876856570740175
956,0.029044118515713153
957,0.029044118515713153
958,0.7289407350062288
959,0.027519400506701628
960,0.029044118515713153
961,0.024845369066263612
962,0.9699511520138285
963,0.02466601353201009
964,0.02677345225213136
965,0.9699511520138285
966,0.03285030342278753
967,0.06432211226672865
968,0.9699511520138285
969,0.5229317100465211
970,0.02499243929025534
971,0.9699511520138285
972,0.9699511520138285
973,0.13896676326949559
974,0.9699511520138285
975,0.9689595119512191
976,0.029044118515713153
977,0.9689595119512191
978,0.030358466545591295
979,0.28535546087249763
980,0.03285030342278753
981,0.07172699177296069
982,0.03285030342278753
983,0.9524422643147209
984,0.9464008956831805
985,0.044388485020411726
986,0.9689595119512191
987,0.9699511520138285
988,0.030358466545591295
989,0.9490671085653153
990,0.5305468659092
991,0.9540320284315618
992,0.9699511520138285
993,0.029044118515713153
994,0.6324159027976245
995,0.029044118515713153
996,0.9511906388832918
997,0.09523454744839471
998,0.9699511520138285
999,0.8690212301242686
1000,0.9181380569068022
1001,0.03138388360360639
1002,0.02677345225213136
1003,0.09796637225828572
1004,0.9689595119512191
1005,0.9689595119512191
1006,0.02926328884866062
1007,0.9463694214948665
1008,0.9689595119512191
1009,0.04804446940112045
1010,0.03200901003737653
1011,0.07204193198096313
1012,0.9511906388832918
1013,0.028202825130302145
1014,0.028202825130302145
1015,0.03285030342278753
1016,0.024845369066263612
1017,0.03285030342278753
1018,0.9689595119512191
1019,0.9699511520138285
1020,0.9699511520138285
1021,0.028202825130302145
1022,0.9689595119512191
1023,0.028202825130302145
1024,0.3823717174334935
1025,0.030358466545591295
1026,0.9699511520138285
1027,0.029044118515713153
1028,0.0330020954260303
1029,0.9689595119512191
1030,0.029044118515713153
1031,0.9689595119512191
1032,0.11998527514153126
1033,0.9699511520138285
1034,0.05298640667992349
1035,0.9689595119512191
1036,0.9699511520138285
1037,0.024845369066263612
1038,0.028202825130302145
1039,0.11516541349096514
1040,0.9699511520138285
1041,0.03416465145266567
1042,0.9639956755898906
1043,0.9689595119512191
1044,0.10496986136955917
1045,0.9474773444484744
1046,0.9165482927899613
1047,0.9689595119512191
1048,0.9699511520138285
1049,0.03416465145266567
1050,0.03138388360360639
1051,0.9524422643147209
1052,0.026408760480275534
1053,0.1346584641353098
1054,0.47937958285311727
1055,0.030358466545591295
1056,0.9699511520138285
1057,0.37898628113508137
1058,0.02480150122713011
1059,0.2367814930107998
1060,0.029044118515713153
1061,0.03285030342278753
1062,0.9689595119512191
1063,0.028675741545475194
1064,0.9689595119512191
1065,0.9689595119512191
1066,0.02466601353201009
1067,0.21719254233023286
1068,0.03200901003737653
1069,0.029044118515713153
1070,0.9689595119512191
1071,0.029679686503229406
1072,0.026912829569622543
1073,0.9699511520138285
1074,0.03416465145266567
1075,0.04486057093994031
1076,0.9699511520138285
1077,0.9397054499796941
1078,0.06849980180231056
1079,0.029044118515713153
1080,0.9689595119512191
1081,0.02926328884866062
1082,0.24391039478064586
1083,0.029044118515713153
1084,0.030358466545591295
1085,0.027519400506701628
1086,0.06272977691356076
1087,0.036036591273371464
1088,0.8702381212009419
1089,0.0410943751259848
1090,0.9699511520138285
1091,0.03057763687853876
1092,0.10241710417769538
1093,0.02868508630433761
1094,0.9633264377886778
1095,0.9699511520138285
1096,0.9689595119512191
1097,0.1261451271062009
1098,0.9699511520138285
1099,0.036270562798975864
1100,0.029044118515713153
1101,0.029044118515713153
1102,0.9699511520138285
